User_ID,Age,Gender,Subscription_Type,Signup_Date,City
3748,43,Other,Monthly,2021-11-13,New York
3749,30,Other,Casual,2020-07-28,New York
3750,64,Female,Casual,2020-03-29,Seattle
3751,48,Other,Casual,2021-11-09,Seattle
3752,51,Female,Casual,2020-01-28,Seattle
3753,56,Other,Monthly,2020-08-25,Chicago
3754,20,Male,Casual,2020-12-01,Boston
3755,25,Other,Monthly,2020-03-03,San Francisco
3756,40,Other,Monthly,2021-07-06,San Francisco
3757,31,Female,Monthly,2021-05-14,San Francisco
3758,44,Other,Monthly,2021-06-24,Seattle
3759,46,Male,Monthly,2021-04-13,Seattle
3760,56,Male,Casual,2021-08-14,Seattle
3761,56,Other,Casual,2020-02-20,Chicago
3762,18,Other,Monthly,2020-04-21,Chicago
3763,34,Male,Casual,2020-10-27,Chicago
3764,58,Female,Monthly,2020-03-30,Chicago
3765,47,Male,Monthly,2020-08-16,New York
3766,30,Male,Monthly,2020-05-29,Chicago
3767,38,Other,Monthly,2020-05-17,Chicago
3768,36,Other,Monthly,2020-05-14,Chicago
3769,36,Male,Monthly,2021-04-01,San Francisco
3770,42,Female,Monthly,2021-08-23,San Francisco
3771,39,Male,Monthly,2021-05-08,San Francisco
3772,48,Male,Monthly,2021-06-10,Boston
3773,34,Female,Yearly,2020-11-28,New York
3774,40,Male,Monthly,2020-12-27,Seattle
3775,49,Male,Monthly,2020-06-22,Chicago
3776,27,Other,Monthly,2021-08-24,San Francisco
3777,27,Female,Monthly,2020-07-31,New York
3778,53,Other,Casual,2020-12-08,Chicago
3779,25,Other,Yearly,2020-03-01,Boston
3780,37,Female,Casual,2020-03-01,Seattle
3781,49,Female,Monthly,2021-11-08,Chicago
3782,31,Male,Monthly,2021-06-07,Seattle
3783,45,Other,Yearly,2020-08-03,Chicago
3784,63,Female,Casual,2021-08-11,Boston
3785,41,Other,Monthly,2021-09-15,New York
3786,32,Other,Monthly,2021-07-31,Seattle
3787,39,Female,Casual,2021-11-24,Seattle
3788,47,Male,Casual,2021-02-26,New York
3789,21,Other,Monthly,2021-12-16,Seattle
3790,30,Female,Monthly,2021-02-26,San Francisco
3791,40,Male,Casual,2021-01-05,New York
3792,25,Other,Monthly,2020-07-24,Boston
3793,35,Female,Monthly,2020-10-12,Chicago
3794,29,Other,Monthly,2020-04-14,Chicago
3795,48,Female,Yearly,2021-11-18,New York
3796,31,Female,Monthly,2021-12-23,San Francisco
3797,51,Other,Yearly,2021-06-26,Boston
3798,35,Other,Yearly,2020-08-29,Chicago
3799,51,Female,Casual,2021-05-05,Chicago
3800,28,Male,Casual,2021-10-26,San Francisco
3801,58,Other,Monthly,2021-12-08,Seattle
3802,29,Female,Monthly,2021-05-12,New York
3803,32,Female,Monthly,2021-03-10,San Francisco
3804,48,Male,Monthly,2021-04-28,San Francisco
3805,46,Male,Monthly,2021-03-22,San Francisco
3806,43,Male,Monthly,2021-01-18,San Francisco
3807,35,Other,Casual,2021-05-24,Seattle
3808,49,Female,Yearly,2020-06-18,Boston
3809,39,Female,Casual,2020-11-18,San Francisco
3810,55,Female,Yearly,2021-04-18,San Francisco
3811,34,Male,Casual,2020-08-19,New York
3812,40,Female,Yearly,2021-11-26,Chicago
3813,41,Other,Casual,2020-12-24,Seattle
3814,25,Male,Casual,2020-10-01,San Francisco
3815,58,Male,Casual,2020-02-01,Boston
3816,23,Male,Monthly,2020-06-25,Boston
3817,22,Male,Yearly,2020-03-05,Boston
3818,61,Other,Monthly,2021-12-10,New York
3819,46,Female,Yearly,2020-01-27,Boston
3820,45,Other,Monthly,2021-10-24,New York
3821,28,Female,Monthly,2021-04-23,Seattle
3822,18,Other,Yearly,2020-09-24,Boston
3823,60,Male,Casual,2021-08-19,Chicago
3824,36,Male,Casual,2020-03-06,San Francisco
3825,26,Other,Yearly,2020-05-12,Seattle
3826,44,Other,Yearly,2020-12-31,Chicago
3827,51,Female,Yearly,2020-03-22,Seattle
3828,61,Other,Yearly,2020-11-23,Boston
3829,21,Other,Casual,2020-04-07,Seattle
3830,53,Female,Yearly,2021-08-07,Seattle
3831,35,Female,Monthly,2020-11-22,Seattle
3832,32,Female,Yearly,2021-06-25,New York
3833,30,Other,Monthly,2020-05-04,Chicago
3834,36,Female,Monthly,2020-07-28,Boston
3835,23,Male,Monthly,2021-12-25,San Francisco
3836,29,Male,Casual,2020-05-12,Boston
3837,54,Male,Casual,2021-05-17,Boston
3838,34,Other,Yearly,2020-06-05,New York
3839,40,Male,Yearly,2021-07-12,New York
3840,43,Other,Casual,2021-01-16,Seattle
3841,46,Other,Monthly,2020-01-22,Boston
3842,50,Male,Monthly,2021-08-17,Chicago
3843,44,Female,Monthly,2021-02-22,New York
3844,42,Other,Casual,2021-04-16,New York
3845,27,Male,Yearly,2020-08-21,Chicago
3846,64,Other,Monthly,2021-07-25,New York
3847,40,Female,Monthly,2021-03-29,Chicago
3848,38,Female,Monthly,2021-11-30,San Francisco
3849,38,Male,Casual,2021-07-23,Chicago
3850,60,Other,Monthly,2020-06-10,San Francisco
3851,30,Other,Casual,2020-10-27,Seattle
3852,54,Other,Casual,2020-11-01,Seattle
3853,50,Other,Monthly,2020-01-02,New York
3854,41,Male,Yearly,2020-09-27,Chicago
3855,61,Female,Monthly,2021-02-24,New York
3856,28,Male,Casual,2020-05-22,Chicago
3857,34,Other,Monthly,2021-11-30,New York
3858,21,Other,Yearly,2021-11-22,Seattle
3859,64,Female,Monthly,2021-06-18,Seattle
3860,42,Other,Yearly,2020-02-06,New York
3861,47,Male,Monthly,2020-04-16,Chicago
3862,26,Male,Monthly,2020-10-23,Boston
3863,38,Female,Casual,2020-04-06,Chicago
3864,37,Male,Casual,2020-10-07,New York
3865,36,Male,Casual,2020-04-19,Chicago
3866,36,Male,Monthly,2021-07-02,San Francisco
3867,29,Male,Yearly,2021-07-05,Chicago
3868,54,Other,Yearly,2021-08-19,Seattle
3869,59,Male,Casual,2020-07-06,Seattle
3870,34,Female,Casual,2021-05-02,San Francisco
3871,54,Female,Casual,2020-12-19,Chicago
3872,56,Male,Casual,2020-01-19,Boston
3873,45,Female,Monthly,2021-01-27,Chicago
3874,58,Male,Yearly,2020-09-17,Seattle
3875,52,Female,Yearly,2021-02-13,Seattle
3876,64,Female,Monthly,2021-02-06,New York
3877,35,Male,Yearly,2021-10-31,Seattle
3878,31,Male,Monthly,2021-04-28,New York
3879,52,Other,Casual,2020-10-30,Seattle
3880,61,Male,Monthly,2021-09-15,Seattle
3881,58,Male,Monthly,2021-10-17,Boston
3882,24,Other,Monthly,2020-01-18,New York
3883,58,Male,Casual,2020-07-02,New York
3884,30,Male,Casual,2021-02-08,Seattle
3885,35,Other,Casual,2020-05-10,New York
3886,54,Male,Yearly,2021-04-23,Seattle
3887,30,Male,Monthly,2020-01-08,Seattle
3888,53,Other,Monthly,2021-12-05,Chicago
3889,48,Other,Monthly,2020-11-13,New York
3890,19,Female,Casual,2021-01-25,San Francisco
3891,33,Male,Monthly,2021-06-02,New York
3892,26,Female,Yearly,2020-05-15,New York
3893,26,Female,Monthly,2021-06-14,Boston
3894,55,Other,Yearly,2021-10-12,San Francisco
3895,28,Male,Casual,2021-01-01,San Francisco
3896,39,Male,Casual,2021-05-03,Boston
3897,50,Other,Yearly,2021-11-19,Boston
3898,53,Female,Yearly,2020-01-11,New York
3899,62,Other,Yearly,2021-07-06,Chicago
3900,40,Male,Monthly,2021-03-21,Boston
3901,62,Other,Yearly,2020-04-23,San Francisco
3902,62,Male,Yearly,2021-11-22,San Francisco
3903,51,Female,Yearly,2021-12-06,New York
3904,26,Male,Monthly,2020-07-14,Chicago
3905,41,Female,Casual,2020-11-18,Seattle
3906,25,Female,Yearly,2021-05-26,Boston
3907,24,Male,Monthly,2021-09-19,Boston
3908,53,Male,Monthly,2021-10-23,New York
3909,35,Female,Monthly,2021-09-21,Chicago
3910,20,Other,Monthly,2020-06-13,San Francisco
3911,45,Male,Monthly,2020-09-08,San Francisco
3912,23,Female,Casual,2020-02-13,Seattle
3913,61,Female,Yearly,2021-04-14,San Francisco
3914,61,Other,Monthly,2021-05-03,Boston
3915,38,Male,Monthly,2020-06-29,Seattle
3916,45,Female,Casual,2020-03-17,Chicago
3917,57,Other,Casual,2021-01-08,Seattle
3918,18,Female,Casual,2021-09-19,Chicago
3919,53,Male,Monthly,2020-03-07,San Francisco
3920,38,Other,Casual,2021-06-08,New York
3921,60,Female,Yearly,2020-04-01,Seattle
3922,52,Other,Casual,2021-10-12,Seattle
3923,30,Male,Casual,2020-08-31,Boston
3924,27,Other,Casual,2020-12-06,Boston
3925,61,Male,Casual,2020-10-30,Chicago
3926,64,Female,Monthly,2021-02-01,New York
3927,27,Male,Yearly,2021-12-03,Boston
3928,63,Female,Monthly,2021-03-23,Boston
3929,30,Female,Casual,2020-04-06,San Francisco
3930,54,Male,Casual,2020-11-26,San Francisco
3931,55,Female,Monthly,2020-07-23,Boston
3932,41,Other,Yearly,2021-03-24,Chicago
3933,19,Female,Casual,2021-02-21,New York
3934,39,Male,Monthly,2021-10-10,Boston
3935,34,Other,Monthly,2020-03-17,Chicago
3936,53,Other,Casual,2021-07-02,Chicago
3937,31,Female,Monthly,2021-02-28,Boston
3938,27,Female,Casual,2021-03-04,Chicago
3939,52,Male,Monthly,2021-04-29,Seattle
3940,42,Other,Casual,2020-05-14,Chicago
3941,20,Male,Monthly,2021-10-15,Boston
3942,64,Female,Casual,2020-09-10,Chicago
3943,55,Other,Yearly,2021-07-13,Boston
3944,34,Male,Casual,2020-09-11,San Francisco
3945,29,Male,Yearly,2021-10-07,Boston
3946,41,Male,Yearly,2021-12-20,Chicago
3947,46,Male,Yearly,2021-05-13,Boston
3948,60,Male,Monthly,2021-09-04,New York
3949,42,Other,Monthly,2021-04-28,Boston
3950,53,Male,Casual,2020-02-15,Boston
3951,43,Other,Casual,2021-03-18,New York
3952,55,Male,Monthly,2021-08-04,New York
3953,18,Female,Casual,2021-10-09,New York
3954,37,Female,Yearly,2021-08-01,Seattle
3955,45,Male,Casual,2020-01-04,Boston
3956,33,Female,Monthly,2020-01-01,New York
3957,64,Other,Monthly,2020-10-16,New York
3958,34,Male,Monthly,2020-04-18,San Francisco
3959,57,Other,Monthly,2021-07-28,Seattle
3960,45,Male,Casual,2021-04-04,Boston
3961,29,Female,Monthly,2020-09-22,Chicago
3962,44,Other,Casual,2020-05-17,Seattle
3963,59,Female,Yearly,2021-03-09,Seattle
3964,64,Female,Monthly,2020-02-13,San Francisco
3965,47,Male,Yearly,2021-05-24,Boston
3966,58,Other,Casual,2020-09-18,Boston
3967,51,Female,Casual,2021-12-28,New York
3968,54,Male,Casual,2021-09-24,New York
3969,23,Male,Casual,2020-05-31,Seattle
3970,24,Male,Casual,2020-07-31,San Francisco
3971,49,Female,Monthly,2020-08-21,Boston
3972,49,Male,Casual,2021-09-14,San Francisco
3973,42,Other,Monthly,2020-12-26,Chicago
3974,50,Other,Yearly,2020-11-15,Boston
3975,24,Female,Monthly,2020-08-09,New York
3976,29,Other,Casual,2020-07-28,Seattle
3977,33,Male,Casual,2021-01-30,San Francisco
3978,33,Female,Monthly,2021-08-05,New York
3979,60,Male,Casual,2021-05-03,Seattle
3980,53,Female,Monthly,2021-08-23,New York
3981,30,Female,Casual,2021-04-08,Boston
3982,24,Male,Yearly,2021-11-30,San Francisco
3983,53,Other,Monthly,2021-09-15,Chicago
3984,64,Other,Monthly,2021-03-27,New York
3985,26,Female,Casual,2021-02-16,San Francisco
3986,49,Male,Casual,2021-04-20,Boston
3987,28,Male,Monthly,2020-09-12,New York
3988,25,Female,Monthly,2020-05-29,Boston
3989,50,Other,Casual,2020-05-06,Chicago
3990,40,Male,Casual,2021-01-26,Chicago
3991,42,Other,Casual,2021-04-24,Seattle
3992,25,Other,Monthly,2021-01-31,Seattle
3993,62,Female,Casual,2021-02-05,Seattle
3994,39,Female,Monthly,2020-09-30,Boston
3995,21,Other,Monthly,2020-05-18,Seattle
3996,57,Male,Monthly,2020-04-12,San Francisco
3997,20,Male,Yearly,2020-08-29,Boston
3998,46,Female,Yearly,2020-04-26,Boston
3999,58,Other,Monthly,2020-08-01,Seattle
4000,46,Male,Casual,2021-04-28,Seattle
4001,51,Male,Monthly,2021-06-12,Boston
4002,51,Female,Monthly,2021-11-21,Chicago
4003,45,Other,Monthly,2020-08-11,Chicago
4004,30,Male,Monthly,2020-09-26,Seattle
4005,32,Female,Casual,2020-05-13,Chicago
4006,40,Male,Monthly,2020-04-23,San Francisco
4007,61,Male,Casual,2021-03-16,San Francisco
4008,43,Male,Monthly,2021-10-05,San Francisco
4009,21,Female,Casual,2021-10-12,Boston
4010,43,Other,Monthly,2020-12-30,Boston
4011,57,Female,Casual,2020-08-19,Boston
4012,26,Other,Monthly,2021-04-02,Boston
4013,22,Male,Monthly,2021-01-09,Boston
4014,49,Other,Casual,2021-08-26,Seattle
4015,37,Male,Monthly,2021-09-02,Chicago
4016,28,Male,Monthly,2020-07-25,Seattle
4017,32,Female,Monthly,2021-06-03,Chicago
4018,49,Male,Casual,2021-04-12,Seattle
4019,45,Female,Monthly,2021-03-18,San Francisco
4020,39,Other,Monthly,2020-11-16,New York
4021,58,Other,Monthly,2020-04-02,Boston
4022,34,Male,Monthly,2021-02-11,New York
4023,43,Female,Monthly,2020-06-06,New York
4024,61,Male,Casual,2020-04-08,San Francisco
4025,24,Female,Casual,2020-08-12,New York
4026,59,Female,Casual,2021-03-16,New York
4027,43,Female,Casual,2021-12-20,San Francisco
4028,42,Other,Monthly,2021-08-07,Chicago
4029,27,Female,Monthly,2021-02-04,Seattle
4030,62,Other,Casual,2021-07-24,New York
4031,36,Female,Yearly,2020-03-04,Boston
4032,28,Other,Monthly,2021-07-13,San Francisco
4033,30,Other,Yearly,2020-10-05,New York
4034,25,Other,Monthly,2021-12-10,Chicago
4035,57,Male,Monthly,2021-10-31,Chicago
4036,21,Female,Casual,2021-06-02,Boston
4037,64,Male,Casual,2020-09-04,New York
4038,48,Female,Casual,2021-01-02,Boston
4039,45,Female,Monthly,2021-09-09,Chicago
4040,28,Male,Casual,2020-04-07,Chicago
4041,60,Other,Monthly,2020-09-24,Seattle
4042,18,Female,Casual,2020-02-29,Chicago
4043,64,Other,Yearly,2021-05-14,San Francisco
4044,55,Male,Casual,2020-11-03,Seattle
4045,41,Other,Casual,2021-05-07,Boston
4046,64,Female,Casual,2021-02-14,Chicago
4047,48,Female,Monthly,2020-05-19,San Francisco
4048,58,Female,Casual,2020-11-23,Seattle
4049,63,Male,Monthly,2021-04-08,San Francisco
4050,43,Female,Casual,2021-12-02,Seattle
4051,22,Male,Casual,2021-09-28,Seattle
4052,37,Other,Yearly,2020-06-11,Seattle
4053,58,Female,Casual,2020-02-29,Boston
4054,28,Female,Yearly,2020-01-31,Seattle
4055,50,Female,Yearly,2020-11-28,Seattle
4056,55,Other,Casual,2020-03-16,San Francisco
4057,44,Female,Casual,2020-11-12,Seattle
4058,51,Male,Casual,2021-02-20,Boston
4059,32,Other,Monthly,2020-07-08,San Francisco
4060,49,Other,Monthly,2021-05-03,Seattle
4061,38,Other,Monthly,2020-11-10,San Francisco
4062,63,Other,Monthly,2020-10-22,Boston
4063,22,Other,Casual,2021-05-15,San Francisco
4064,23,Male,Yearly,2020-06-25,Boston
4065,55,Other,Monthly,2021-12-19,Chicago
4066,39,Female,Monthly,2020-08-02,Seattle
4067,35,Other,Yearly,2021-10-14,Boston
4068,31,Other,Monthly,2021-08-19,Seattle
4069,27,Other,Casual,2021-11-24,Boston
4070,63,Other,Monthly,2020-11-27,New York
4071,30,Other,Monthly,2020-05-07,New York
4072,48,Male,Casual,2020-09-25,New York
4073,47,Male,Yearly,2021-07-04,Boston
4074,20,Other,Casual,2021-06-18,Seattle
4075,47,Male,Monthly,2020-12-31,New York
4076,23,Female,Monthly,2021-09-10,Seattle
4077,46,Other,Casual,2020-12-13,Boston
4078,25,Female,Yearly,2020-05-21,Seattle
4079,61,Female,Yearly,2020-05-24,Seattle
4080,62,Other,Monthly,2020-09-01,New York
4081,60,Female,Casual,2021-03-17,San Francisco
4082,61,Female,Casual,2021-12-03,Chicago
4083,50,Female,Casual,2020-10-16,Boston
4084,34,Other,Casual,2021-11-21,Boston
4085,28,Other,Monthly,2020-04-21,Boston
4086,30,Female,Yearly,2020-08-01,Chicago
4087,28,Other,Monthly,2021-10-11,San Francisco
4088,48,Other,Yearly,2020-07-18,Seattle
4089,45,Female,Monthly,2021-02-08,Boston
4090,61,Other,Monthly,2021-02-24,Seattle
4091,23,Male,Yearly,2020-01-07,New York
4092,58,Other,Monthly,2021-06-08,New York
4093,33,Male,Yearly,2021-08-14,New York
4094,21,Female,Casual,2020-10-12,Boston
4095,52,Other,Casual,2021-11-01,Chicago
4096,43,Female,Yearly,2021-01-23,Boston
4097,29,Female,Monthly,2021-02-19,New York
4098,28,Female,Yearly,2021-12-13,New York
4099,54,Female,Yearly,2020-05-29,Boston
4100,42,Female,Casual,2021-03-03,Chicago
4101,35,Other,Monthly,2020-10-19,Chicago
4102,36,Male,Casual,2020-11-29,Seattle
4103,40,Other,Monthly,2020-09-28,San Francisco
4104,55,Other,Monthly,2020-02-12,New York
4105,35,Other,Casual,2021-04-12,Chicago
4106,43,Other,Monthly,2020-11-14,New York
4107,23,Male,Monthly,2021-05-06,San Francisco
4108,21,Other,Casual,2021-06-10,New York
4109,61,Female,Yearly,2020-06-20,Chicago
4110,46,Other,Monthly,2021-12-30,Seattle
4111,51,Other,Yearly,2021-10-10,Boston
4112,34,Male,Casual,2020-11-16,Boston
4113,60,Male,Casual,2020-02-13,Chicago
4114,60,Female,Monthly,2021-06-15,Chicago
4115,33,Other,Casual,2021-09-22,San Francisco
4116,19,Other,Yearly,2021-03-29,New York
4117,51,Other,Casual,2020-03-23,San Francisco
4118,25,Female,Monthly,2021-06-26,Boston
4119,30,Male,Monthly,2020-11-17,New York
4120,59,Female,Casual,2020-08-21,San Francisco
4121,25,Other,Casual,2021-06-23,Boston
4122,47,Male,Monthly,2020-09-08,New York
4123,49,Male,Monthly,2021-03-24,Seattle
4124,53,Female,Casual,2020-08-26,Seattle
4125,64,Male,Yearly,2021-05-04,San Francisco
4126,47,Male,Casual,2021-04-08,Chicago
4127,18,Other,Monthly,2020-11-09,New York
4128,60,Other,Monthly,2020-06-23,San Francisco
4129,56,Male,Casual,2021-12-06,Chicago
4130,34,Male,Yearly,2020-06-28,Chicago
4131,37,Female,Casual,2021-01-19,New York
4132,41,Female,Casual,2020-10-21,New York
4133,39,Male,Casual,2020-08-02,Chicago
4134,46,Other,Monthly,2021-12-15,Boston
4135,39,Male,Monthly,2020-03-15,San Francisco
4136,61,Male,Monthly,2020-12-09,New York
4137,26,Other,Casual,2021-12-14,Chicago
4138,54,Other,Casual,2020-05-21,Boston
4139,27,Female,Yearly,2021-12-18,Seattle
4140,53,Female,Casual,2020-07-17,Chicago
4141,54,Female,Yearly,2020-06-19,Boston
4142,45,Female,Casual,2021-02-09,Seattle
4143,45,Other,Yearly,2020-08-15,Boston
4144,59,Male,Casual,2021-02-14,New York
4145,60,Female,Monthly,2021-11-21,Chicago
4146,38,Female,Casual,2020-03-02,Seattle
4147,41,Other,Casual,2020-11-22,Boston
4148,59,Other,Casual,2021-12-16,Seattle
4149,57,Male,Casual,2020-05-12,San Francisco
4150,19,Male,Casual,2021-08-06,Chicago
4151,25,Other,Monthly,2021-08-12,New York
4152,44,Female,Monthly,2020-07-07,Seattle
4153,39,Female,Monthly,2020-12-21,Boston
4154,54,Female,Monthly,2020-03-11,Seattle
4155,44,Male,Monthly,2020-09-19,Boston
4156,46,Female,Monthly,2020-11-01,Seattle
4157,20,Female,Monthly,2021-07-11,New York
4158,61,Other,Monthly,2020-08-11,New York
4159,30,Female,Yearly,2020-11-23,Chicago
4160,62,Other,Casual,2021-08-10,New York
4161,27,Female,Casual,2020-03-14,Seattle
4162,53,Male,Monthly,2021-05-25,Seattle
4163,26,Female,Casual,2020-05-21,New York
4164,44,Female,Yearly,2021-08-07,San Francisco
4165,51,Other,Yearly,2020-04-11,Seattle
4166,18,Other,Casual,2021-08-28,Chicago
4167,49,Other,Casual,2021-08-03,San Francisco
4168,42,Female,Monthly,2020-03-05,New York
4169,46,Female,Monthly,2020-07-11,Boston
4170,24,Male,Casual,2020-03-02,Seattle
4171,20,Female,Monthly,2021-06-15,Boston
4172,37,Male,Monthly,2020-08-28,Chicago
4173,37,Other,Casual,2021-12-15,San Francisco
4174,47,Other,Casual,2021-02-13,Boston
4175,52,Other,Monthly,2020-10-26,Chicago
4176,52,Male,Casual,2020-07-13,Boston
4177,56,Female,Yearly,2021-03-29,Boston
4178,44,Other,Monthly,2021-07-27,Chicago
4179,43,Female,Monthly,2021-09-10,Seattle
4180,31,Female,Yearly,2021-09-28,Boston
4181,34,Other,Yearly,2020-10-27,Chicago
4182,35,Male,Casual,2021-03-31,Boston
4183,62,Female,Casual,2020-07-20,Seattle
4184,46,Other,Monthly,2021-11-04,Chicago
4185,37,Female,Monthly,2020-10-28,Boston
4186,44,Female,Casual,2021-09-15,New York
4187,35,Female,Yearly,2020-12-02,Seattle
4188,21,Female,Casual,2020-02-01,Boston
4189,18,Female,Casual,2020-04-07,San Francisco
4190,18,Male,Casual,2020-07-09,Chicago
4191,43,Male,Monthly,2021-06-24,Boston
4192,62,Other,Monthly,2020-02-17,Seattle
4193,37,Male,Casual,2020-09-06,Seattle
4194,40,Male,Casual,2020-08-13,San Francisco
4195,27,Male,Casual,2020-09-28,San Francisco
4196,28,Female,Monthly,2021-10-26,Boston
4197,58,Female,Casual,2021-04-29,New York
4198,58,Other,Yearly,2020-11-23,Seattle
4199,22,Other,Casual,2020-06-28,New York
4200,18,Other,Yearly,2021-10-26,New York
4201,34,Female,Casual,2020-01-23,Boston
4202,39,Male,Monthly,2021-08-28,Chicago
4203,51,Male,Casual,2021-01-04,Chicago
4204,62,Female,Casual,2020-09-01,Chicago
4205,58,Other,Yearly,2020-06-08,San Francisco
4206,46,Other,Yearly,2021-01-07,Seattle
4207,21,Other,Monthly,2020-10-11,San Francisco
4208,22,Female,Monthly,2021-06-04,Seattle
4209,28,Other,Monthly,2021-03-25,Seattle
4210,38,Other,Yearly,2021-11-27,Seattle
4211,52,Female,Casual,2021-10-08,Boston
4212,29,Male,Monthly,2021-09-13,Chicago
4213,43,Female,Monthly,2021-08-03,San Francisco
4214,36,Female,Casual,2020-05-15,San Francisco
4215,62,Female,Yearly,2020-04-05,Boston
4216,24,Female,Casual,2020-04-28,Seattle
4217,64,Male,Casual,2021-01-08,Chicago
4218,24,Other,Monthly,2020-09-30,New York
4219,43,Female,Monthly,2020-06-25,New York
4220,57,Male,Casual,2020-10-03,Boston
4221,22,Other,Casual,2020-05-17,Chicago
4222,38,Other,Yearly,2020-05-11,New York
4223,31,Other,Casual,2020-02-13,New York
4224,21,Female,Monthly,2020-05-02,San Francisco
4225,40,Female,Monthly,2020-05-15,Chicago
4226,59,Other,Monthly,2021-01-01,New York
4227,37,Other,Yearly,2021-01-07,San Francisco
4228,32,Other,Monthly,2020-05-05,Chicago
4229,62,Other,Monthly,2021-03-14,Seattle
4230,46,Other,Monthly,2021-07-29,Chicago
4231,25,Other,Monthly,2020-02-20,Boston
4232,58,Male,Monthly,2020-05-16,San Francisco
4233,36,Other,Yearly,2020-06-06,Seattle
4234,56,Female,Casual,2020-02-25,San Francisco
4235,63,Female,Casual,2021-08-15,San Francisco
4236,45,Female,Casual,2021-03-03,New York
4237,63,Other,Casual,2021-03-18,Chicago
4238,44,Female,Casual,2020-11-21,San Francisco
4239,21,Male,Yearly,2021-10-01,San Francisco
4240,32,Other,Monthly,2021-09-29,Boston
4241,52,Female,Monthly,2020-03-20,Boston
4242,54,Male,Monthly,2021-04-18,Boston
4243,18,Male,Yearly,2021-01-11,San Francisco
4244,20,Female,Monthly,2020-11-28,Seattle
4245,64,Male,Yearly,2020-06-23,Chicago
4246,41,Female,Casual,2021-10-18,San Francisco
4247,44,Male,Yearly,2021-03-16,New York
4248,57,Other,Monthly,2020-05-05,Seattle
4249,53,Other,Casual,2021-11-24,Seattle
4250,51,Other,Monthly,2020-08-06,Chicago
4251,46,Other,Monthly,2020-10-04,Seattle
4252,41,Other,Casual,2021-04-29,Chicago
4253,41,Female,Monthly,2021-08-17,Seattle
4254,59,Other,Casual,2020-05-20,Chicago
4255,21,Other,Casual,2021-08-29,Boston
4256,20,Other,Yearly,2021-12-06,Boston
4257,51,Other,Monthly,2020-04-19,Seattle
4258,40,Male,Yearly,2020-02-21,Seattle
4259,40,Other,Monthly,2021-09-06,Chicago
4260,62,Other,Casual,2021-09-04,Chicago
4261,22,Female,Monthly,2021-10-15,San Francisco
4262,48,Male,Monthly,2021-12-13,Boston
4263,58,Female,Yearly,2020-11-14,San Francisco
4264,23,Other,Casual,2020-07-17,San Francisco
4265,54,Female,Yearly,2021-12-29,New York
4266,27,Female,Yearly,2020-02-15,Chicago
4267,57,Other,Monthly,2021-05-19,New York
4268,24,Male,Yearly,2021-06-23,New York
4269,56,Male,Casual,2021-05-28,San Francisco
4270,55,Female,Yearly,2020-01-17,New York
4271,38,Other,Monthly,2020-11-10,Chicago
4272,37,Female,Casual,2021-03-11,San Francisco
4273,20,Female,Yearly,2021-01-22,Chicago
4274,39,Female,Monthly,2020-03-17,Seattle
4275,64,Other,Monthly,2021-01-05,New York
4276,21,Other,Monthly,2020-06-13,San Francisco
4277,45,Male,Casual,2021-08-31,Boston
4278,29,Other,Monthly,2021-09-08,Chicago
4279,55,Female,Yearly,2020-01-24,New York
4280,53,Female,Casual,2021-12-12,Chicago
4281,64,Male,Casual,2020-02-04,Chicago
4282,58,Other,Casual,2021-05-28,Seattle
4283,22,Female,Monthly,2021-04-05,Chicago
4284,30,Male,Monthly,2020-05-17,Seattle
4285,40,Male,Monthly,2021-07-27,Seattle
4286,47,Female,Yearly,2021-12-09,Seattle
4287,54,Female,Monthly,2021-07-24,New York
4288,42,Other,Casual,2020-09-21,Chicago
4289,44,Male,Yearly,2020-11-28,Chicago
4290,31,Female,Monthly,2020-07-06,Seattle
4291,64,Male,Monthly,2020-03-03,Chicago
4292,53,Other,Monthly,2020-10-05,Chicago
4293,56,Female,Yearly,2021-06-25,Seattle
4294,33,Other,Monthly,2020-06-19,Boston
4295,39,Male,Casual,2021-05-17,Boston
4296,38,Other,Monthly,2021-06-16,Seattle
4297,38,Other,Casual,2020-10-25,New York
4298,25,Male,Casual,2020-07-19,Chicago
4299,33,Other,Monthly,2020-05-14,Chicago
4300,48,Male,Casual,2020-09-28,Boston
4301,59,Female,Casual,2021-06-18,Seattle
4302,27,Male,Casual,2021-03-17,New York
4303,49,Male,Monthly,2020-03-27,Seattle
4304,51,Female,Yearly,2020-01-31,Boston
4305,26,Male,Yearly,2020-04-30,Boston
4306,34,Female,Casual,2020-03-09,Chicago
4307,28,Female,Monthly,2021-10-07,San Francisco
4308,49,Male,Yearly,2021-05-10,New York
4309,27,Other,Casual,2020-05-25,New York
4310,39,Other,Monthly,2020-11-28,San Francisco
4311,34,Female,Monthly,2021-04-25,Boston
4312,21,Other,Casual,2020-09-19,Seattle
4313,64,Other,Yearly,2020-10-19,New York
4314,42,Male,Yearly,2021-03-04,San Francisco
4315,38,Female,Casual,2020-03-26,Chicago
4316,54,Female,Casual,2020-01-16,Chicago
4317,55,Male,Casual,2021-12-28,Boston
4318,18,Other,Casual,2021-09-19,New York
4319,42,Female,Monthly,2020-04-27,Seattle
4320,53,Other,Monthly,2020-09-26,New York
4321,34,Female,Casual,2021-01-29,Chicago
4322,58,Female,Yearly,2020-06-10,New York
4323,41,Female,Casual,2021-11-30,Chicago
4324,19,Female,Casual,2020-04-13,San Francisco
